site_id	site_name	wildcard_sub_id	lpi_id	spi_id	circle_no	circle_radius	plot_sampled	sampled_area	inventory_year	consistent_id_standign	consistent_id_lying	other	geom	slope	topo	expo	elev_center	elev_range
06-031	Langenstuettig	a	\N	10	1	10	Y	314	2012	Y	Y	\N	POINT (4322979.077836113049512.49850518)	21	middle slope	W	603.19897	\N
06-031	Langenstuettig	a	\N	11	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322879.08797873049513.84663207)	17	middle slope	W	585.974	\N
06-031	Langenstuettig	a	\N	18	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323177.40637223049609.8222159)	13	upper slope	W	641.40302	\N
06-031	Langenstuettig	a	\N	19	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323078.416456473049611.1568307)	17	middle slope	W	624.49701	\N
06-031	Langenstuettig	a	\N	20	1	10	Y	314	2012	Y	Y	\N	POINT (4322979.426523283049612.49146964)	27	middle slope	W	611.62	\N
06-031	Langenstuettig	a	\N	21	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322879.436674063049613.83961432)	24	middle slope	W	588.32001	\N
06-031	Langenstuettig	a	\N	23	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322680.44333513049615.52270015)	18	middle slope	W	559.63702	\N
06-031	Langenstuettig	a	\N	24	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323178.75495863049709.80167238)	5	upper slope	S	651.64203	\N
06-031	Langenstuettig	a	\N	25	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323078.765153013049711.14978585)	25	middle slope	W	634.31201	\N
06-031	Langenstuettig	a	\N	26	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322979.775227913049712.48444242)	18	middle slope	W	612.54797	\N
06-031	Langenstuettig	a	\N	27	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322880.771799183049712.81932801)	16	middle slope	SW	592.93103	\N
06-031	Langenstuettig	a	\N	28	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322780.781940473049714.16751468)	15	middle slope	SW	581.03802	\N
06-031	Langenstuettig	a	\N	29	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322681.791962883049715.50224375)	12	middle slope	W	570.37	\N
06-031	Langenstuettig	a	\N	31	1	17.84	Y	500	2012	Y	Y	\N	POINT (4322981.150820853049814.4635319)	17	middle slope	SW	617.30603	\N
06-031	Langenstuettig	a	\N	34	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322681.154296963049816.50855567)	15	middle slope	W	580.13	\N
06-031	Langenstuettig	a	\N	35	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322583.164208973049817.82984419)	15	middle slope	S	568.45697	\N
06-031	Langenstuettig	b	\N	2	1	10	Y	314	2000	\N	\N	\N	POINT (4322877.739402083049413.86713936)	15	middle slope	SW	587.01099	\N
06-031	Langenstuettig	b	\N	9	1	10	Y	314	2000	\N	\N	\N	POINT (4323078.067777423049511.16388386)	18	middle slope	W	617.185	\N
06-031	Langenstuettig	b	\N	12	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322779.08461763049514.19498848)	18	middle slope	SW	570.724	\N
06-031	Langenstuettig	b	\N	13	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322680.094623623049515.52968263)	15	middle slope	SW	554.21503	\N
06-031	Langenstuettig	b	\N	14	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322581.10461233049516.86440096)	18	middle slope	W	542.73798	\N
06-031	Langenstuettig	b	\N	15	1	10	Y	314	2000	\N	\N	\N	POINT (4323473.376116743049605.83199656)	14	upper slope	SW	669.349	\N
06-031	Langenstuettig	b	\N	16	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4323374.386253423049607.16653913)	15	upper slope	SW	662.646	\N
06-031	Langenstuettig	b	\N	17	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4323276.409756123049609.48741962)	8	middle slope	W	651.50702	\N
06-031	Langenstuettig	b	\N	22	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322780.433219723049614.1745066)	15	middle slope	W	570.18701	\N
06-031	Langenstuettig	b	\N	32	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322881.147501963049814.81191704)	17	middle slope	SW	604.19397	\N
06-031	Langenstuettig	b	\N	33	1	17.84	Y	1000	2000	\N	\N	\N	POINT (4322781.15765163049816.16012183)	15	middle slope	W	592.034	\N
06-031	Langenstuettig	b	\N	2	1	10	Y	314	2012	Y	Y	\N	POINT (4322877.739402083049413.86713936)	15	middle slope	SW	587.01099	\N
06-031	Langenstuettig	b	\N	9	1	10	Y	314	2012	Y	Y	\N	POINT (4323078.067777423049511.16388386)	18	middle slope	W	617.185	\N
06-031	Langenstuettig	b	\N	12	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322779.08461763049514.19498848)	18	middle slope	SW	570.724	\N
06-031	Langenstuettig	b	\N	13	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322680.094623623049515.52968263)	15	middle slope	SW	554.21503	\N
06-031	Langenstuettig	b	\N	14	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322581.10461233049516.86440096)	18	middle slope	W	542.73798	\N
06-031	Langenstuettig	b	\N	15	1	10	Y	314	2012	Y	Y	\N	POINT (4323473.376116743049605.83199656)	14	upper slope	SW	669.349	\N
06-031	Langenstuettig	b	\N	16	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323374.386253423049607.16653913)	15	upper slope	SW	662.646	\N
06-031	Langenstuettig	b	\N	17	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4323276.409756123049609.48741962)	8	middle slope	W	651.50702	\N
06-031	Langenstuettig	b	\N	22	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322780.433219723049614.1745066)	15	middle slope	W	570.18701	\N
06-031	Langenstuettig	b	\N	32	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322881.147501963049814.81191704)	17	middle slope	SW	604.19397	\N
06-031	Langenstuettig	b	\N	33	1	17.84	Y	1000	2012	Y	Y	\N	POINT (4322781.15765163049816.16012183)	15	middle slope	W	592.034	\N
03-044	Limker Strang	\N	2	\N	\N	\N	Y	14000	1972	\N	\N	\N	POINT (4298415.18620024 3178969.49636465)	5.3	upper slope	NW	432	\N
03-044	Limker Strang	\N	2	\N	\N	\N	Y	14000	1982	Y	N	\N	POINT (4298415.18620024 3178969.49636465)	5.3	upper slope	NW	432	\N
03-044	Limker Strang	\N	2	\N	\N	\N	Y	14000	2003	Y	Y	\N	POINT (4298415.18620024 3178969.49636465)	5.3	upper slope	NW	432	\N
03-044	Limker Strang	\N	2	\N	\N	\N	Y	14000	2021	Y	Y	\N	POINT (4298415.18620024 3178969.49636465)	5.3	upper slope	NW	432	\N
03-060	Meinsberg	\N	1	\N	\N	\N	Y	10000	1974	\N	\N	\N	POINT (4287491.44153806 3234952.38621252)	4.3	lower slope	S	363	\N
03-060	Meinsberg	\N	1	\N	\N	\N	Y	10000	1991	Y	N	\N	POINT (4287491.44153806 3234952.38621252)	4.3	lower slope	S	363	\N
03-060	Meinsberg	\N	1	\N	\N	\N	Y	10000	2002	Y	Y	\N	POINT (4287491.44153806 3234952.38621252)	4.3	lower slope	S	363	\N
03-060	Meinsberg	\N	1	\N	\N	\N	Y	10000	2019	Y	Y	\N	POINT (4287491.44153806 3234952.38621252)	4.3	lower slope	S	363	\N
06-005	Meissner	a	\N	38	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311773.056887243124152.38060553)	100	upper slope	SE	702.88898	\N
06-005	Meissner	a	\N	57	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311697.407652543125059.45055141)	20	middle slope	N	647.02502	\N
06-005	Meissner	a	\N	70	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311496.722356013124863.17697553)	17	middle slope	NW	710.633	\N
06-005	Meissner	a	\N	38	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311773.056887243124152.38060553)	100	upper slope	SE	702.88898	\N
06-005	Meissner	a	\N	57	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311697.407652543125059.45055141)	20	middle slope	N	647.02502	\N
06-005	Meissner	a	\N	70	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311496.722356013124863.17697553)	17	middle slope	NW	710.633	\N
06-005	Meissner	b	\N	39	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311775.432294583124253.35256096)	30	upper slope	E	731.11499	\N
06-005	Meissner	b	\N	40	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311777.794099263124353.32466225)	20	upper slope	E	736.73401	\N
06-005	Meissner	b	\N	52	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311669.35954933123954.78516952)	55	upper slope	SE	723.86102	\N
06-005	Meissner	b	\N	53	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311688.946307273124658.54853525)	10	plateau	NE	733.20898	\N
06-005	Meissner	b	\N	39	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311775.432294583124253.35256096)	30	upper slope	E	731.11499	\N
06-005	Meissner	b	\N	40	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311777.794099263124353.32466225)	20	upper slope	E	736.73401	\N
06-005	Meissner	b	\N	52	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311669.35954933123954.78516952)	55	upper slope	SE	723.86102	\N
06-005	Meissner	b	\N	53	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311688.946307273124658.54853525)	10	plateau	NE	733.20898	\N
06-005	Meissner	c	\N	25	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311870.044549833124151.05894296)	40	upper slope	SE	655.25201	\N
06-005	Meissner	c	\N	26	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311873.406206863124251.01740084)	40	middle slope	E	667.16498	\N
06-005	Meissner	c	\N	27	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311876.781499593124351.97571863)	100	middle slope	E	693.81299	\N
06-005	Meissner	c	\N	28	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311879.156936373124452.94766505)	50	middle slope	E	694.59497	\N
06-005	Meissner	c	\N	29	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311882.51864283124552.90613146)	45	middle slope	E	685.20697	\N
06-005	Meissner	c	\N	31	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311886.242487173124752.8639513)	15	middle slope	NE	648.11401	\N
06-005	Meissner	c	\N	33	1	17.84	Y	500	1988	\N	\N	\N	POINT (4311893.369047333125055.7798371)	0	middle slope	NE	617.39398	\N
06-005	Meissner	c	\N	34	1	10	Y	157	1988	\N	\N	\N	POINT (4311762.596407533123751.50601156)	35	middle slope	E	661.96899	\N
06-005	Meissner	c	\N	35	1	17.84	Y	500	1988	\N	\N	\N	POINT (4311763.958256843123851.49172243)	15	lower slope	E	657.56799	\N
06-005	Meissner	c	\N	36	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311766.333614363123952.46366875)	15	middle slope	SE	671.32098	\N
06-005	Meissner	c	\N	37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311769.695242633124052.42213574)	20	middle slope	E	684.065	\N
06-005	Meissner	c	\N	44	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311788.268594943124755.19918656)	45	middle slope	NE	698.19098	\N
06-005	Meissner	c	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311791.643974823124856.15753402)	60	middle slope	NE	663.20898	\N
06-005	Meissner	c	\N	46	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311794.019498823124957.12951094)	15	middle slope	NE	639.44098	\N
06-005	Meissner	c	\N	47	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311795.381546473125057.11526028)	20	middle slope	NE	629.62701	\N
06-005	Meissner	c	\N	54	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311690.308309213124758.53429003)	22	middle slope	N	717.19299	\N
06-005	Meissner	c	\N	55	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311692.670200383124858.50642156)	25	middle slope	N	687.78101	\N
06-005	Meissner	c	\N	56	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311694.032235253124958.4921829)	25	middle slope	NE	663.37299	\N
06-005	Meissner	c	\N	62	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311592.334389853124760.86954675)	12	middle slope	NE	725.159	\N
06-005	Meissner	c	\N	63	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311595.696157853124860.8280665)	43	middle slope	N	696.07098	\N
06-005	Meissner	c	\N	64	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311597.071816953124961.81370053)	32	middle slope	N	676.00598	\N
06-005	Meissner	c	\N	71	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311499.097891983124964.14899792)	30	middle slope	N	682.28198	\N
06-005	Meissner	c	\N	75	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311396.386510543124765.54009214)	15	middle slope	N	720.01202	\N
06-005	Meissner	c	\N	76	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311397.748540393124865.52589542)	17	middle slope	N	696.98602	\N
06-005	Meissner	c	\N	77	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311400.137700923124967.49779112)	20	middle slope	N	664.91602	\N
06-005	Meissner	c	\N	80	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311296.426424243124768.90249277)	19	middle slope	N	709.60101	\N
06-005	Meissner	c	\N	81	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311299.774584313124867.8611991)	42	middle slope	N	680.99298	\N
06-005	Meissner	c	\N	82	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311302.150128273124968.83325177)	30	middle slope	N	651.34998	\N
06-005	Meissner	c	\N	85	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4311201.827855693124872.1962301)	23	middle slope	N	669.18298	\N
06-005	Meissner	c	\N	25	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311870.044549833124151.05894296)	40	upper slope	SE	655.25201	\N
06-005	Meissner	c	\N	26	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311873.406206863124251.01740084)	40	middle slope	E	667.16498	\N
06-005	Meissner	c	\N	27	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311876.781499593124351.97571863)	100	middle slope	E	693.81299	\N
06-005	Meissner	c	\N	28	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311879.156936373124452.94766505)	50	middle slope	E	694.59497	\N
06-005	Meissner	c	\N	29	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311882.51864283124552.90613146)	45	middle slope	E	685.20697	\N
06-005	Meissner	c	\N	31	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311886.242487173124752.8639513)	15	middle slope	NE	648.11401	\N
06-005	Meissner	c	\N	33	1	17.84	Y	500	2010	Y	Y	\N	POINT (4311893.369047333125055.7798371)	0	middle slope	NE	617.39398	\N
06-005	Meissner	c	\N	34	1	10	Y	157	2010	Y	Y	\N	POINT (4311762.596407533123751.50601156)	35	middle slope	E	661.96899	\N
06-005	Meissner	c	\N	35	1	17.84	Y	500	2010	Y	Y	\N	POINT (4311763.958256843123851.49172243)	15	lower slope	E	657.56799	\N
06-005	Meissner	c	\N	36	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311766.333614363123952.46366875)	15	middle slope	SE	671.32098	\N
06-005	Meissner	c	\N	37	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311769.695242633124052.42213574)	20	middle slope	E	684.065	\N
06-005	Meissner	c	\N	44	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311788.268594943124755.19918656)	45	middle slope	NE	698.19098	\N
06-005	Meissner	c	\N	45	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311791.643974823124856.15753402)	60	middle slope	NE	663.20898	\N
06-005	Meissner	c	\N	46	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311794.019498823124957.12951094)	15	middle slope	NE	639.44098	\N
06-005	Meissner	c	\N	47	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311795.381546473125057.11526028)	20	middle slope	NE	629.62701	\N
06-005	Meissner	c	\N	54	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311690.308309213124758.53429003)	22	middle slope	N	717.19299	\N
06-005	Meissner	c	\N	55	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311692.670200383124858.50642156)	25	middle slope	N	687.78101	\N
06-005	Meissner	c	\N	56	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311694.032235253124958.4921829)	25	middle slope	NE	663.37299	\N
06-005	Meissner	c	\N	62	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311592.334389853124760.86954675)	12	middle slope	NE	725.159	\N
06-005	Meissner	c	\N	63	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311595.696157853124860.8280665)	43	middle slope	N	696.07098	\N
06-005	Meissner	c	\N	64	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311597.071816953124961.81370053)	32	middle slope	N	676.00598	\N
06-005	Meissner	c	\N	71	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311499.097891983124964.14899792)	30	middle slope	N	682.28198	\N
06-005	Meissner	c	\N	75	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311396.386510543124765.54009214)	15	middle slope	N	720.01202	\N
06-005	Meissner	c	\N	76	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311397.748540393124865.52589542)	17	middle slope	N	696.98602	\N
06-005	Meissner	c	\N	77	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311400.137700923124967.49779112)	20	middle slope	N	664.91602	\N
06-005	Meissner	c	\N	80	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311296.426424243124768.90249277)	19	middle slope	N	709.60101	\N
06-005	Meissner	c	\N	81	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311299.774584313124867.8611991)	42	middle slope	N	680.99298	\N
06-005	Meissner	c	\N	82	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311302.150128273124968.83325177)	30	middle slope	N	651.34998	\N
06-005	Meissner	c	\N	85	1	17.84	Y	1000	2010	Y	Y	\N	POINT (4311201.827855693124872.1962301)	23	middle slope	N	669.18298	\N
06-006	Niddahaenge	\N	\N	1	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264503.402717683046233.01647837)	15	lower slope	SW	565	\N
06-006	Niddahaenge	\N	\N	2	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264598.853081053046227.63603316)	15	middle slope	SW	575	\N
06-006	Niddahaenge	\N	\N	3	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264705.738046593046230.61024772)	15	middle slope	SW	585	\N
06-006	Niddahaenge	\N	\N	4	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264802.92235713046232.15655666)	15	middle slope	SW	600	\N
06-006	Niddahaenge	\N	\N	5	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264798.498276883046129.89205087)	15	middle slope	SW	585	\N
06-006	Niddahaenge	\N	\N	7	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264800.92950873045826.88486603)	15	middle slope	N	615	\N
06-006	Niddahaenge	\N	\N	8	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264706.105754923046335.40013934)	15	middle slope	SW	600	\N
06-006	Niddahaenge	\N	\N	9	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264698.158039193045828.56478221)	15	middle slope	N	590	\N
06-006	Niddahaenge	\N	\N	10	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264600.673585713045836.62300552)	15	middle slope	N	580	\N
06-006	Niddahaenge	\N	\N	11	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264499.912835943045829.46517404)	15	middle slope	N	570	\N
06-006	Niddahaenge	\N	\N	12	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264399.741280713045833.32985466)	15	middle slope	N	560	\N
06-006	Niddahaenge	\N	\N	13	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264899.481162023045824.52242104)	15	middle slope	NE	615	\N
06-006	Niddahaenge	\N	\N	14	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265001.857417773045825.41805903)	15	lower slope	N	620	\N
06-006	Niddahaenge	\N	\N	15	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265101.611775773045826.93946224)	15	middle slope	N	625	\N
06-006	Niddahaenge	\N	\N	16	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265201.709364163045828.69622627)	15	lower slope	NW	630	\N
06-006	Niddahaenge	\N	\N	17	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265299.393648983045828.01577119)	15	lower slope	N	635	\N
06-006	Niddahaenge	\N	\N	18	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265000.150196183045724.36665216)	15	middle slope	N	625	\N
06-006	Niddahaenge	\N	\N	23	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264695.848327283045938.75135822)	15	middle slope	N	575	\N
06-006	Niddahaenge	\N	\N	24	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264599.247202073045936.69708777)	15	middle slope	N	565	\N
06-006	Niddahaenge	\N	\N	28	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264998.068143233045926.04431893)	15	lower slope	NW	605	\N
06-006	Niddahaenge	\N	\N	34	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264705.318625993046031.07665612)	15	valley	W	568	\N
06-006	Niddahaenge	\N	\N	35	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264604.019811943046032.9365611)	15	lower slope	N	565	\N
06-006	Niddahaenge	\N	\N	36	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264503.206928353046035.22989309)	15	lower slope	N	550	\N
06-006	Niddahaenge	\N	\N	37	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264403.984647823046037.55158513)	15	lower slope	N	546	\N
06-006	Niddahaenge	\N	\N	38	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264305.058666193046037.37914909)	15	lower slope	N	543	\N
06-006	Niddahaenge	\N	\N	39	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264909.139140523046025.34017395)	15	lower slope	S	585	\N
06-006	Niddahaenge	\N	\N	40	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265002.82041673046020.04394187)	15	lower slope	S	590	\N
06-006	Niddahaenge	\N	\N	44	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264702.414517173046132.81095338)	15	middle slope	SW	570	\N
06-006	Niddahaenge	\N	\N	45	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264599.166478853046134.74742153)	15	lower slope	SW	560	\N
06-006	Niddahaenge	\N	\N	46	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264503.072909713046132.50626493)	15	valley	\N	555	\N
06-006	Niddahaenge	\N	\N	47	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264900.707514113046132.48999485)	15	middle slope	S	595	\N
06-006	Niddahaenge	\N	\N	48	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265000.707879173046122.62747207)	15	middle slope	SW	597	\N
06-006	Niddahaenge	\N	\N	54	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264900.100442193046224.37253922)	15	middle slope	SW	605	\N
06-006	Niddahaenge	\N	\N	55	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265002.174209213046222.87215683)	15	middle slope	S	610	\N
06-006	Niddahaenge	\N	\N	60	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264607.716267093046335.70036383)	15	middle slope	SW	580	\N
06-006	Niddahaenge	\N	\N	61	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264903.82033113046324.11652081)	15	upper slope	W	630	\N
06-006	Niddahaenge	\N	\N	62	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4265002.111323663046324.66775118)	15	upper slope	SW	650	\N
06-006	Niddahaenge	\N	\N	70	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264710.182758343046431.22909431)	15	middle slope	SW	615	\N
06-006	Niddahaenge	\N	\N	71	1	17.84	Y	1000	1988	\N	\N	\N	POINT (4264609.961199123046431.39427408)	15	middle slope	SW	595	\N
06-006	Niddahaenge	\N	\N	1	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264503.402717683046233.01647837)	15	lower slope	SW	565	\N
06-006	Niddahaenge	\N	\N	2	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264598.853081053046227.63603316)	15	middle slope	SW	575	\N
06-006	Niddahaenge	\N	\N	3	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264705.738046593046230.61024772)	15	middle slope	SW	585	\N
06-006	Niddahaenge	\N	\N	4	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264802.92235713046232.15655666)	15	middle slope	SW	600	\N
06-006	Niddahaenge	\N	\N	5	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264798.498276883046129.89205087)	15	middle slope	SW	585	\N
06-006	Niddahaenge	\N	\N	7	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264800.92950873045826.88486603)	15	middle slope	N	615	\N
06-006	Niddahaenge	\N	\N	8	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264706.105754923046335.40013934)	15	middle slope	SW	600	\N
06-006	Niddahaenge	\N	\N	9	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264698.158039193045828.56478221)	15	middle slope	N	590	\N
06-006	Niddahaenge	\N	\N	10	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264600.673585713045836.62300552)	15	middle slope	N	580	\N
06-006	Niddahaenge	\N	\N	11	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264499.912835943045829.46517404)	15	middle slope	N	570	\N
06-006	Niddahaenge	\N	\N	12	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264399.741280713045833.32985466)	15	middle slope	N	560	\N
06-006	Niddahaenge	\N	\N	13	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264899.481162023045824.52242104)	15	middle slope	NE	615	\N
06-006	Niddahaenge	\N	\N	14	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265001.857417773045825.41805903)	15	lower slope	N	620	\N
06-006	Niddahaenge	\N	\N	15	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265101.611775773045826.93946224)	15	middle slope	N	625	\N
06-006	Niddahaenge	\N	\N	16	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265201.709364163045828.69622627)	15	lower slope	NW	630	\N
06-006	Niddahaenge	\N	\N	17	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265299.393648983045828.01577119)	15	lower slope	N	635	\N
06-006	Niddahaenge	\N	\N	18	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4265000.150196183045724.36665216)	15	middle slope	N	625	\N
06-006	Niddahaenge	\N	\N	23	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264695.848327283045938.75135822)	15	middle slope	N	575	\N
06-006	Niddahaenge	\N	\N	24	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264599.247202073045936.69708777)	15	middle slope	N	565	\N
06-006	Niddahaenge	\N	\N	28	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264998.068143233045926.04431893)	15	lower slope	NW	605	\N
06-006	Niddahaenge	\N	\N	34	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264705.318625993046031.07665612)	15	valley	W	568	\N
06-006	Niddahaenge	\N	\N	35	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264604.019811943046032.9365611)	15	lower slope	N	565	\N
06-006	Niddahaenge	\N	\N	36	1	17.84	Y	1000	2020	Y	Y	\N	POINT (4264503.206928353046035.22989309)	15	lower slope	N	550	\N
